Share pledge ratio of controlling shareholders,Pledge ratio of unlimited shares,audit opinion ,Downgrade or negative,Ratio of other receivables to total assets,ROA,Asset liability ratio,Pledge ratio of limited sale shares,ROE,Enterprise age,IsDefault
0.501324088,3.12295e-05,0.0,0.0,0.005359398,0.033625,0.520652054,0.19793146,0.047392,1.683333333,0
0.830509313,0.224971879,0.0,0.0,0.037916543,0.021903,0.734969812,0.0,0.025833,5.144444444,0
0.413078651,0.183474441,0.0,0.0,0.04610772,-0.135248,0.49951993,0.0,-0.308724,4.975,0
0.399127864,0.093910322,0.0,0.0,0.004905353,0.065305,0.450932408,0.0,0.106523,14.28333333,0
0.0,0.0,0.0,0.0,0.007205097,0.141,0.527380304,0.0,0.285288,18.29166667,0
0.992098217,0.0,0.0,0.0,0.010267249,0.016531,0.506932846,0.0,0.01813,7.344444444,0
0.488521582,0.312054206,0.0,0.0,0.013730958,0.02288,0.649927677,0.0,0.011764,10.89444444,0
0.625992391,0.136364234,0.0,0.0,0.002105165,0.030434,0.44201027,0.133124503,0.038917,20.56111111,0
0.391100482,0.073869048,0.0,0.0,0.004774595,0.031258,0.037703927,0.0,0.015152,7.508333333,0
1.0,0.197448374,0.0,0.0,0.004488676,0.04296,0.526345749,0.0,0.026506,5.675,0
0.312573099,0.334285325,0.0,0.0,0.009526832,0.060202,0.502212139,0.0,0.081325,3.675,0
0.490487546,0.202914668,0.0,0.0,0.006142222,0.160651,0.362076798,0.0,0.208983,10.85833333,0
0.0,0.0,0.0,0.0,0.00163599,0.037951,0.167655326,0.0,0.029685,10.91666667,0
0.325744141,0.0,0.0,0.0,0.013406288,0.044139,0.365586723,0.0,0.045433,18.75,0
0.496940397,0.106147959,0.0,0.0,0.027317259,0.084826,0.475287927,0.0,0.109656,19.95833333,0
0.631025661,0.410995652,0.0,0.0,0.001619575,-0.101593,0.610270596,0.0,-0.291999,8.866666667,0
0.296020153,0.066482545,0.0,0.0,0.005937993,-0.010332,0.075497761,0.0,0.005004,6.927777778,0
0.044518048,0.02109375,0.0,0.0,0.036095187,-0.006905,0.235789961,0.0,-0.006507,6.922222222,0
0.646969987,0.1075305,0.0,0.0,0.004501589,-0.1026,0.70185553,0.0,-0.257452,11.69444444,0
0.256160859,0.055723678,0.0,0.0,0.015924404,-0.042946,0.353490678,0.0,-0.07177,6.872222222,0
0.774562935,0.230516256,0.0,0.0,0.04111076,-0.066122,0.824331579,0.0,-0.329183,7.847222222,0
0.750292261,0.0,1.0,0.0,0.025865753,0.048469,0.516241046,0.0,0.057044,5.872222222,0
0.76973819,0.252174,0.0,0.0,0.014395489,-0.00054,0.545201308,0.0,-0.023644,6.686111111,0
0.769879464,0.164304839,0.0,0.0,0.002388223,0.055089,0.319866884,0.0,0.060966,9.858333333,0
0.363127768,0.142419588,0.0,0.0,0.010105828,0.054818,0.51098479,0.033947748,0.082911,3.480555556,0
0.999434285,0.356420442,0.0,0.0,0.014516671,-0.134849,0.671072655,0.0,-0.363845,6.791666667,0
0.777056942,0.4,0.0,0.0,0.004512817,-0.056788,0.216871503,0.05625,-0.07476,3.722222222,0
0.0,0.351113385,0.0,0.0,0.007406803,-0.087261,0.683829456,0.0,-0.247235,7.783333333,0
0.979836499,0.0,0.0,0.0,0.014290202,0.040279,0.615676321,0.0,0.053078,13.51666667,0
0.0,0.088309435,0.0,0.0,0.031319067,-0.033702,0.712197854,0.0,-0.197991,16.44166667,0
0.0,0.0,0.0,0.0,0.00304755,0.04455,0.237313332,0.0,0.055788,5.005555556,0
0.0,0.051485731,0.0,0.0,0.002361858,0.013933,0.088921593,0.0,0.016507,6.755555556,0
0.678938102,0.09755794,0.0,0.0,0.006543519,0.016937,0.820744703,0.00179123,0.019997,9.430555556,0
0.997669511,0.226226201,2.0,0.0,0.01310609,-0.028088,0.638330273,0.0,-0.128014,26.76388889,0
0.76966474,0.307495177,0.0,0.0,0.006896287,0.023721,0.34921982,0.206775519,0.027045,8.716666667,0
0.0,0.092480381,0.0,0.0,0.020785024,-0.046343,0.763254249,0.0,-0.414992,6.555555556,0
0.499999528,0.100226331,0.0,0.0,0.138280253,-0.006761,0.614644893,0.0,-0.158359,8.516666667,0
0.953243473,0.175764455,0.0,0.0,0.05157219,-0.646738,0.106320553,0.071469382,-0.730428,6.894444444,0
0.0,0.0,0.0,0.0,0.006118707,0.15762,0.296064327,0.0,0.239718,1.155555556,0
0.475831794,0.29373085,0.0,0.0,0.00703138,0.126013,0.205942725,0.0,0.129398,3.594444444,0
0.617629128,0.0,0.0,0.0,0.007834449,0.080086,0.541342282,0.0,0.175081,18.71111111,0
0.433943879,0.039071231,0.0,0.0,0.012201349,0.06915,0.297656491,0.321367813,0.074004,2.347222222,0
0.457828848,0.187160544,0.0,0.0,0.020491916,0.050707,0.431200818,0.0,0.094331,4.897222222,0
0.754385527,0.058838667,0.0,0.0,0.01544871,0.067996,0.541692155,0.391918667,0.074284,2.088888889,0
0.384366532,0.101930911,0.0,0.0,0.01774476,0.06727,0.473658665,0.0,0.107879,4.158333333,0
0.0,0.0,0.0,0.0,0.009005204,0.099162,0.375201313,0.0,0.139834,0.397222222,0
0.0,0.0,0.0,0.0,0.005540405,0.353868,0.111805467,0.0,0.337275,2.366666667,0
0.157122706,0.0,0.0,0.0,0.005975411,0.022024,0.367303846,0.0,0.027224,1.008333333,0
0.319425406,0.12022696,0.0,0.0,0.001905048,-0.054935,0.403049492,0.0,-0.103454,3.986111111,0
0.352357553,0.0,0.0,0.0,0.006514259,0.035317,0.377532027,0.0,0.039923,8.361111111,0
0.396820348,0.16136477,0.0,0.0,0.000265621,0.084303,0.224725479,0.0,0.095721,8.777777778,0
0.175498161,0.091313932,0.0,0.0,0.000208151,0.163957,0.30575778,0.0,0.181055,4.275,0
0.0,6.89576e-06,0.0,0.0,0.060888707,0.145839,0.129767101,0.143661648,0.123988,1.794444444,0
0.347522157,0.132421227,0.0,0.0,0.003370734,0.100128,0.180298539,0.0,0.116355,8.166666667,0
0.96253084,0.392808183,1.0,0.0,0.04941322,0.132901,0.50425432,0.0,0.221866,25.05833333,0
0.0,0.0,0.0,0.0,0.009352745,0.188172,0.628085869,0.0,0.427235,1.533333333,0
0.0,0.0,0.0,0.0,0.016635245,0.065156,0.402757167,0.0,0.035961,22.86944444,0
0.0,0.0,0.0,0.0,0.012553549,0.128247,0.371696913,0.0,0.157348,1.297222222,0
0.150017907,0.156135866,0.0,0.0,0.028413994,0.037092,0.516822092,0.0,0.073855,3.969444444,0
0.599350349,0.313182582,0.0,0.0,0.008135082,0.021821,0.245143991,0.0,0.028727,3.769444444,0
0.0,0.0,0.0,0.0,0.008399584,0.081809,0.482049725,0.0,0.126077,0.1,0
0.513748669,0.067937868,0.0,0.0,0.00614962,0.070645,0.530799715,0.183774772,0.106102,1.833333333,0
0.204666394,0.0,0.0,0.0,0.007628762,0.056508,0.152591995,0.0,0.051427,1.066666667,0
0.0,0.0,0.0,0.0,0.01213617,0.102832,0.277547526,0.0,0.152988,0.488888889,0
0.334995836,0.084781237,0.0,0.0,0.001456382,0.152811,0.156772889,0.0,0.166702,22.26944444,0
0.0,0.096285322,0.0,0.0,0.014811487,0.036708,0.591026823,0.0,0.038861,26.09166667,0
0.48857023,0.0,0.0,0.0,0.001601054,0.127361,0.350211691,0.351520417,0.176919,0.922222222,0
0.331994496,0.149169144,0.0,0.0,0.002370486,0.049305,0.253197392,0.0,0.056873,27.10555556,0
0.0,0.0,0.0,0.0,0.008007382,0.008581,0.631183041,0.0,0.012878,6.775,0
0.244376494,0.229629602,1.0,0.0,0.001017441,-0.192636,0.292327564,0.0,-0.243335,26.80555556,0
0.680469336,0.120979321,0.0,0.0,0.024907175,0.002801,0.277281725,0.0,0.003256,6.841666667,0
0.383457817,0.092521745,0.0,0.0,0.001505748,0.032264,0.605413799,0.0,0.026736,7.158333333,0
0.0,0.0,0.0,0.0,0.005339661,0.057206,0.120244069,0.0,0.061646,2.5,0
0.249508945,0.0,0.0,0.0,0.001669095,0.015356,0.212975588,0.115970433,0.027549,2.208333333,0
0.999845024,2.41723e-06,0.0,0.0,0.002353941,0.010398,0.437625205,0.226896078,0.011023,1.408333333,0
0.73703842,0.473347902,0.0,0.0,0.000999642,0.029855,0.565605862,0.0,0.022061,10.75,0
0.0,0.078097454,0.0,0.0,0.014327861,-0.086185,0.706522515,0.0,-0.276468,15.96111111,0
0.547667343,0.238235294,0.0,0.0,0.000467679,0.030092,0.523085201,0.0,0.033326,4.769444444,0
0.693553135,0.168267225,0.0,0.0,0.004938877,-0.054127,0.40478235,0.012040615,-0.093654,5.580555556,0
1.0,0.0,0.0,0.0,0.009763687,0.050738,0.358551049,0.0,0.061381,15.47777778,0
0.990158169,0.019017394,0.0,0.0,0.00540631,-0.075371,0.361735226,0.242820622,-0.12293,22.86111111,0
0.148078997,0.034602455,0.0,0.0,0.006542953,0.018146,0.67175679,0.0,0.02351,4.55,0
0.66358762,0.193000515,0.0,0.0,0.047508942,0.037377,0.401236772,0.0,0.046939,25.725,0
0.338901868,0.0,0.0,0.0,0.023644599,0.018222,0.394088862,0.0,0.023172,7.294444444,0
0.333333333,0.100278346,0.0,0.0,0.019006022,0.047325,0.088851693,0.0,0.048735,5.022222222,0
0.0,0.0,0.0,0.0,0.00693572,0.226353,0.556650773,0.0,0.488942,1.111111111,0
0.0,0.0,0.0,0.0,0.022657194,-0.200446,0.555328406,0.0,-0.381125,24.59444444,0
0.554277389,0.0,0.0,0.0,0.002571162,0.118637,0.20910259,0.0,0.130437,2.591666667,0
0.685353535,2.80336e-05,0.0,0.0,0.010817668,0.063031,0.116225844,0.271726071,0.059903,1.694444444,0
0.0,0.0,0.0,0.0,0.000838896,0.086845,0.444757435,0.0,0.119718,1.283333333,0
0.0,0.0,0.0,0.0,0.013081743,0.01339,0.253421882,0.0,0.024499,7.925,0
0.750000002,0.203338502,0.0,0.0,0.012727583,0.038967,0.390559342,0.0,0.057176,11.91111111,0
0.340520115,0.102310935,0.0,0.0,0.002497438,0.035335,0.534348783,0.0,0.043885,5.333333333,0
0.924301442,0.378148266,0.0,0.0,0.033124261,-0.011676,0.776968215,0.0,-0.124188,6.322222222,0
0.324787366,8.33333e-07,0.0,0.0,0.00331955,0.131413,0.221483493,0.13693,0.157109,0.988888889,0
0.428288472,0.146568544,0.0,0.0,0.004124993,0.046411,0.147536005,0.0,0.051617,11.69444444,0
0.699821837,0.416499499,2.0,0.0,0.007034583,0.046793,0.37998982,0.0,0.049589,121.0027778,0
0.729542616,0.241463347,1.0,0.0,0.005012998,-0.074319,0.451572548,0.0,0.022706,10.13888889,0
0.0,0.0,0.0,0.0,0.017250385,0.05569,0.718548332,0.0,0.092355,0.386111111,0
0.210137666,0.038389372,0.0,0.0,0.006018797,0.038346,0.40585175,0.0,0.057579,5.872222222,0
0.068060561,0.047914802,0.0,0.0,0.000593879,0.050034,0.193959779,0.0,0.049839,14.125,0
0.0,0.0,0.0,0.0,0.026236446,0.025763,0.632866146,0.0,0.033392,4.877777778,0
0.98260371,0.418652537,0.0,0.0,0.006838951,-0.107856,0.25695873,0.0,-0.134794,9.219444444,0
0.495395597,0.27163762,0.0,0.0,0.002078563,0.048867,0.730375621,0.0,0.108545,18.03055556,0
0.555190135,0.307502849,0.0,0.0,0.004671224,0.039242,0.405553595,0.0,0.042223,3.716666667,0
0.38582203,0.179020433,0.0,0.0,0.036081842,-0.091815,0.795694264,0.0,-0.462092,26.31111111,0
0.024074074,0.0,0.0,0.0,0.007676228,0.131618,0.207350885,0.016248192,0.140055,0.405555556,0
0.0,0.0,0.0,0.0,0.001669565,0.253748,0.325718088,0.0,0.334822,1.608333333,0
0.0,0.131822346,0.0,0.0,0.018938544,0.018665,0.519453996,0.0,0.038995,10.03055556,0
0.257277408,0.100562567,0.0,0.0,0.008009574,0.048738,0.336466245,0.0,0.04772,4.2,0
0.499999998,0.146586867,0.0,0.0,0.276746328,0.049102,0.587968698,0.0,0.073769,12.35,0
0.0,0.11119852,0.0,0.0,0.036606081,0.049402,0.675468298,0.015922959,0.104827,13.025,0
0.077401345,0.015984586,2.0,0.0,0.002835086,0.026467,0.138716214,0.0,0.028133,14.975,0
0.686170179,0.567266475,0.0,0.0,0.014284586,0.071982,0.417131461,0.0,0.080011,4.686111111,0
0.255651781,0.075205879,0.0,0.0,0.008036309,0.066276,0.178770244,0.106631199,0.075864,2.563888889,0
0.619102564,1.72018e-05,0.0,0.0,0.014102824,0.018735,0.073705711,0.261504058,0.028282,2.8,0
0.994740232,0.332366958,0.0,0.0,0.017235885,0.048426,0.559468014,0.102364971,0.060784,7.925,0
0.306179741,0.055299685,0.0,0.0,0.012116959,-0.289376,0.563246042,0.0,-0.54322,10.29166667,0
1.0,0.543283594,0.0,0.0,0.028979455,-0.064855,0.055461325,0.0,-0.070122,22.05833333,0
0.0,0.0,0.0,0.0,0.010704846,0.194672,0.462545901,0.0,0.277139,0.25,0
0.482708029,0.156307692,0.0,0.0,0.002641198,-0.084661,0.152491641,0.0,-0.091347,26.11388889,0
0.7338908,0.289668235,0.0,0.0,0.013571739,0.033879,0.1220258,0.0,0.018706,17.86388889,0
0.0,0.254100003,0.0,0.0,0.000456469,0.006653,0.764605688,0.0,-0.141311,10.68055556,0
0.498347887,0.141678926,0.0,0.0,0.001934614,0.059906,0.151995331,0.0,0.069972,26.175,0
0.409279723,0.191476084,0.0,0.0,0.007776993,-0.061647,0.80124299,0.0,-0.327876,21.36388889,0
0.090807158,0.030828812,0.0,0.0,0.009107893,0.046491,0.585623449,0.0,0.0537,22.64722222,0
0.0,0.0,0.0,0.0,0.00356207,0.178208,0.582932063,0.0,0.361669,14.96944444,0
0.586995737,0.116694407,0.0,0.0,0.01051041,-0.035328,0.575456213,0.0,-0.066422,10.56388889,0
0.658993128,0.17762625,0.0,0.0,0.000946241,-0.107692,0.371938207,0.0,-0.129225,7.691666667,0
0.524909344,0.254991178,0.0,0.0,0.008427057,0.041052,0.323311255,0.0,0.047215,22.58055556,0
0.134310687,0.08144962,0.0,0.0,0.022814508,0.009687,0.340128494,0.0,0.003637,9.597222222,0
0.60499994,0.0,0.0,0.0,0.003109633,0.080297,0.438210948,0.038849835,0.114556,0.280555556,0
0.76152381,0.0,0.0,0.0,0.034914691,0.012934,0.5146492,0.097959284,0.022067,2.988888889,0
0.371021248,0.028281988,0.0,0.0,0.036589763,0.132935,0.2623697,0.23681906,0.151273,1.675,0
0.151939391,0.0,0.0,0.0,0.005318973,0.052558,0.337001127,0.067553819,0.06293,2.005555556,0
0.37399351,0.078158929,0.0,0.0,0.0046778,0.064723,0.395967889,0.036330619,0.072541,8.288888889,0
0.0,0.009896484,0.0,0.0,0.003414203,-0.081634,0.548531721,0.0,-0.178598,17.98055556,0
0.592576425,0.211462031,0.0,0.0,0.004417409,0.078009,0.28547888,0.0,0.086188,8.366666667,0
0.604071783,0.231832671,0.0,0.0,0.006827755,0.024398,0.558739581,0.0,0.007412,12.36111111,0
0.064506148,0.403283335,0.0,0.0,0.037179196,0.050655,0.277452665,0.0,0.046531,9.925,0
0.46450658,0.023028492,0.0,0.0,0.077921825,-0.276069,0.304796972,0.144925979,-0.384797,2.977777778,0
0.131357014,0.061058684,0.0,0.0,0.002039982,0.094672,0.301114949,0.0,0.128096,6.775,0
0.0,0.049189125,0.0,0.0,0.011875296,0.003356,0.506426726,0.0,0.002334,10.95833333,0
0.374241731,0.155772549,0.0,0.0,0.00490658,0.062218,0.191033276,0.0,0.06542,9.344444444,0
0.060029379,0.073019345,0.0,0.0,0.016838969,-0.000879,0.27436488,0.0,0.003295,4.386111111,0
0.434459958,0.174045781,0.0,0.0,0.001582281,0.037027,0.558229106,0.0,0.059517,4.180555556,0
0.376634126,0.188167368,0.0,0.0,0.00133714,0.038325,0.352475932,0.0,0.042456,6.102777778,0
0.756745151,0.148883729,0.0,0.0,0.011992837,0.069123,0.374979399,0.0,0.089572,9.638888889,0
0.319895658,0.234361154,0.0,0.0,0.007486122,0.135602,0.276228919,0.0,0.141653,5.830555556,0
0.0,0.0,0.0,0.0,0.001950189,0.030938,0.199053461,0.0,0.036555,5.030555556,0
0.0,0.0,0.0,0.0,0.001381018,0.052956,0.175869036,0.0,0.073162,6.183333333,0
0.0,0.0,0.0,0.0,0.005644945,0.083778,0.180311929,0.0,0.07183,5.672222222,0
0.4973574,0.421423734,0.0,0.0,0.093260748,0.034849,0.623450312,0.0,0.01964,23.39722222,0
0.999996313,0.706297049,0.0,0.0,0.011835325,0.252718,0.559788478,0.0,0.698918,25.16666667,0
0.072117262,0.0,0.0,0.0,0.001819571,0.096263,0.07985242,0.0,0.092564,1.3,0
0.221253823,0.0,0.0,0.0,0.017505002,0.063426,0.331420619,0.119700054,0.073285,2.263888889,0
0.203277335,0.0,0.0,0.0,0.011359741,0.052376,0.57328347,0.110596143,0.076246,2.166666667,0
0.0,0.00017333,0.0,0.0,0.001222506,0.095898,0.338224908,0.02886253,0.100939,1.488888889,0
0.499999888,0.149499982,0.0,0.0,0.013289092,0.041669,0.507348871,0.0,0.045331,12.89166667,0
0.653883901,0.154888113,0.0,0.0,0.003329902,0.012616,0.452757988,0.0,0.007452,5.719444444,0
0.497982168,0.220757577,0.0,0.0,0.006194704,0.036619,0.349584626,0.0,0.048021,26.375,0
0.368449326,0.151951312,0.0,0.0,0.001993059,0.025498,0.490849445,0.0,0.01915,16.73888889,0
0.0,0.0,0.0,0.0,0.003385311,0.293418,0.143919566,0.0,0.30556,0.811111111,0
0.698408261,0.364641278,0.0,0.0,0.001220949,0.099404,0.496734752,0.0,0.13191,28.20277778,0
0.409558766,0.194315222,0.0,0.0,0.016147196,0.035358,0.672689599,0.0,0.051534,10.40277778,0
0.435680972,0.17177563,0.0,0.0,0.008249221,0.05232,0.216390404,0.026409562,0.052656,21.39722222,0
0.494539913,0.168770833,0.0,0.0,0.00430074,-0.030746,0.134843646,0.0,-0.023819,4.488888889,0
0.583821669,0.256282889,0.0,0.0,0.004244242,0.017053,0.436224669,0.0,0.021958,9.925,0
0.794144477,0.010827745,0.0,0.0,0.014029174,0.066353,0.43012121,0.360425317,0.086061,4.416666667,0
0.499999998,0.14995001,0.0,0.0,0.00322017,0.033809,0.247190322,0.0,0.040116,10.675,0
0.252037403,0.0,0.0,0.0,0.10379878,0.016615,0.866351214,0.192890603,0.058127,1.861111111,0
0.0,0.272076647,0.0,0.0,0.002240974,0.042104,0.956632015,0.0,0.285405,7.872222222,0
0.0,0.0,0.0,0.0,0.001558859,0.030094,0.39341591,0.0,0.044809,7.0,0
0.181776063,0.090370025,0.0,0.0,0.018397302,0.084681,0.074765204,0.0,0.082035,7.280555556,0
0.986450581,0.355720825,0.0,0.0,0.003240469,0.083642,0.35089864,0.06900916,0.302662,4.783333333,0
0.963963316,0.0,0.0,0.0,0.00736282,0.040799,0.259242064,0.0,0.049334,19.70833333,0
0.0,6.54066e-05,0.0,0.0,0.001931132,0.165899,0.136576705,0.0,0.181438,1.955555556,0
0.999972126,0.138933422,0.0,0.0,0.05824513,0.058245,0.419363517,0.0,0.068702,22.53611111,0
0.434688298,0.078570778,0.0,0.0,0.001403509,0.044216,0.391559107,0.0,0.055866,12.45833333,0
0.0,0.0,0.0,0.0,0.016663438,0.092676,0.337597012,0.0,0.169642,0.258333333,0
0.0,0.150765455,0.0,0.0,0.003421019,0.037093,0.305609745,0.0,0.044325,6.222222222,0
0.0,0.0714235,0.0,0.0,0.005528024,0.0684,0.181802434,0.0,0.077687,1.655555556,0
0.257312287,0.138960714,0.0,0.0,0.010132124,0.02393,0.451289318,0.0,0.00602,5.197222222,0
0.513658679,0.12841446,0.0,0.0,0.025286511,-0.056288,0.794555099,0.0,-0.372276,24.07777778,0
0.0,0.155519971,0.0,0.0,0.007112401,-0.116488,0.453555054,0.0,-0.222242,13.01666667,0
0.911139579,0.25644583,0.0,0.0,0.019341978,-0.131324,0.51522459,0.0,-0.354222,11.68055556,0
0.0,0.0,0.0,0.0,0.000182973,0.030125,0.35025977,0.0,0.038444,4.211111111,0
0.31097687,0.150523993,0.0,0.0,0.011342283,0.003309,0.081762037,0.0,0.013085,8.655555556,0
0.193913476,0.058621395,0.0,0.0,0.005889642,0.055649,0.418598254,0.076770982,0.065658,2.583333333,0
0.0,0.214965434,0.0,0.0,0.019638508,-0.211561,0.688088385,0.0,-0.615586,7.783333333,0
0.0,0.0,1.0,0.0,0.052002694,-0.238019,0.591882657,0.0,-0.643908,18.26388889,0
0.095187166,0.061714533,0.0,0.0,0.001288674,0.025573,0.160088779,0.0,0.02702,4.394444444,0
0.0,0.0,0.0,0.0,0.005974687,0.182208,0.347417775,0.0,0.241816,0.258333333,0
0.162731098,0.084658188,0.0,0.0,0.005219435,0.083977,0.171780231,0.0,0.092187,12.6,0
0.98574807,0.255245328,0.0,0.0,0.017758821,-0.177641,0.890757871,0.0,-0.673657,7.366666667,0
0.506198761,0.322086394,0.0,0.0,0.009755154,0.033042,0.601420088,0.0,0.013367,10.57222222,0
0.301483082,0.068702495,0.0,0.0,0.024411236,0.04052,0.435432042,0.0,0.028564,17.49166667,0
0.793988554,0.130208333,0.0,0.0,0.005312266,0.042684,0.231874543,0.0,0.037259,20.48611111,0
0.491576227,0.148991929,0.0,0.0,0.000848792,0.074755,0.305003366,0.0,0.088505,22.23055556,0
0.5,0.211010276,0.0,0.0,0.019341058,0.053122,0.972034548,0.0,0.585225,20.59444444,0
0.25270235,0.10306354,0.0,0.0,0.011419642,0.028137,0.616244424,0.0,0.066099,5.255555556,0
0.52911531,0.143416086,0.0,0.0,0.008458871,0.011723,0.633438308,0.01032188,0.023901,22.51388889,0
0.877887789,0.0,0.0,0.0,0.000279657,0.077589,0.650036391,0.0,0.110233,3.416666667,0
0.218169909,0.130836485,0.0,0.0,0.000381335,0.063267,0.286246553,0.0,0.072671,6.5,0
0.169753086,0.0,0.0,0.0,0.007365633,0.128105,0.257347935,0.0,0.148226,0.661111111,0
0.30904432,0.085693503,0.0,0.0,0.093688199,0.015133,0.273551417,0.0,0.045561,21.08333333,0
0.136787151,0.066647416,0.0,0.0,0.004676053,0.00042,0.121443796,0.0,0.015493,4.819444444,0
0.0,0.0,0.0,0.0,0.050910327,0.179883,0.272463129,0.0,0.206848,1.736111111,0
0.5226209,0.0,0.0,0.0,0.014888522,0.00813,0.404812026,0.0,-0.007126,7.930555556,0
0.760572701,0.071655703,0.0,0.0,0.001541448,0.04953,0.386510378,0.21955455,0.054796,1.511111111,0
0.0,1.63043e-06,0.0,0.0,0.010167959,0.151428,0.216818681,0.0,0.181544,0.263888889,0
0.346350303,0.178407288,0.0,0.0,0.000345856,0.03802,0.367088898,0.003837687,0.029756,4.263888889,0
0.768047432,0.503208667,0.0,0.0,0.001244405,0.05929,0.179327777,0.0,0.045786,7.025,0
0.157412218,0.0,0.0,0.0,0.007786694,0.086061,0.216962613,0.0,0.101416,0.772222222,0
0.733207822,0.262336526,0.0,0.0,0.002466786,0.038818,0.696269401,0.0,0.0438,22.83611111,0
0.0,0.006812756,0.0,0.0,0.026330311,-0.199788,0.642595027,0.0,-0.617031,12.77222222,0
0.0,0.0,0.0,0.0,0.005999536,0.092105,0.182633379,0.0,0.11126,0.8,0
0.0,0.0,0.0,0.0,0.050035141,0.046281,0.798091869,0.0,0.18212,1.808333333,0
0.0,0.0,0.0,0.0,0.004309516,-0.31421,0.433546594,0.0,-0.457191,5.333333333,0
0.672467686,0.232129916,0.0,0.0,0.004682441,0.083031,0.784135716,0.0,0.069965,6.938888889,0
0.357552353,0.122224331,0.0,0.0,0.012321761,-0.14868,0.470738112,0.0,-0.295615,14.87777778,0
0.5,0.253455139,0.0,0.0,0.028209923,-0.137433,0.299130047,0.0,-0.231942,8.938888889,0
0.493754521,0.112585913,0.0,0.0,0.008579032,-0.040193,0.479899012,0.0,-0.06324,3.527777778,0
0.517322211,0.296764394,0.0,0.0,0.001425465,0.005842,0.242311835,0.0,0.012138,4.061111111,0
0.208417288,0.098498649,0.0,0.0,0.004081447,0.062825,0.26277714,0.0,0.067343,21.46388889,0
0.532152284,0.23936073,0.0,0.0,0.015477363,0.098443,0.416749735,0.0,0.161848,4.005555556,0
0.749999932,0.389228148,0.0,0.0,0.017879661,-0.060935,0.394434497,0.0,-0.124758,6.397222222,0
0.0,0.25995,0.0,0.0,0.003661285,-0.313366,0.786722195,0.0,-1.017186,10.05555556,0
0.288647494,0.023280005,0.0,0.0,0.000268538,0.017424,0.449770602,0.0807399,0.008859,1.433333333,0
0.0,0.0,0.0,0.0,0.074038733,0.627129,0.18245571,0.0,0.6097,1.741666667,0
0.0,0.0,0.0,0.0,0.001574731,0.058339,0.417314789,0.0,0.089949,11.05833333,0
0.0,0.0,0.0,0.0,0.002385859,0.105599,0.492214052,0.0,0.150598,25.675,0
0.249739854,0.0,0.0,0.0,0.121363048,0.09931,0.205517324,0.117498266,0.136293,1.705555556,0
0.0,0.00200351,0.0,0.0,0.005716394,0.020273,0.463872326,0.0,0.01985,9.322222222,0
0.492386092,0.103382712,0.0,0.0,0.038364298,0.045269,0.558780046,0.0,0.059305,22.49444444,0
0.499987523,0.126659603,0.0,0.0,0.005434541,0.026217,0.640814365,0.0,0.038073,23.81388889,0
0.059513625,0.056559667,0.0,0.0,0.137007176,0.039939,0.177589527,0.159181952,0.041303,2.061111111,0
0.696556199,0.266304082,0.0,0.0,0.02421282,0.014411,0.637733648,0.0,0.00416,8.411111111,0
0.0,0.01944677,0.0,0.0,0.008174032,0.042032,0.69782905,0.0,0.096935,5.447222222,0
0.0,0.0,0.0,0.0,0.008468611,0.050742,0.51525992,0.0,0.066835,11.46944444,0
0.208903131,0.157093124,0.0,0.0,0.044420385,0.02331,0.398868633,0.0,0.01773,11.44722222,0
0.789926624,0.279429796,0.0,0.0,0.02660948,-0.015772,0.520292056,0.0,-0.060671,11.18055556,0
0.652390064,0.072761454,0.0,0.0,0.005318962,-0.041147,0.63935289,0.0,-0.147357,17.75,0
0.216785906,0.091274188,0.0,0.0,0.003140236,0.004332,0.205256918,0.0,0.012111,22.49166667,0
0.275689765,0.059622959,0.0,0.0,0.047757552,0.01886,0.489635531,0.0,0.016147,10.83611111,0
0.599636584,0.18083404,0.0,0.0,0.003035786,0.019395,0.20822356,0.0,0.022464,7.675,0
0.301694686,0.125618125,0.0,0.0,0.001117055,0.034177,0.363605024,0.0,0.032915,11.79166667,0
0.06210179,0.016781419,0.0,0.0,0.003195089,0.695737,0.148192797,0.0,0.726478,3.475,0
0.766340708,0.423029236,0.0,0.0,0.004633558,0.10971,0.085156181,0.0,0.114861,3.488888889,0
0.617307954,0.120410725,0.0,0.0,0.038563186,0.018337,0.117197747,0.0,0.028234,18.45277778,0
0.5,0.346773165,0.0,0.0,0.001824024,-0.051083,0.157248155,0.0,-0.053152,6.358333333,0
0.0,0.0,0.0,0.0,0.00260569,0.045933,0.714388413,0.0,0.064936,29.06388889,0
0.792623447,0.232047083,0.0,0.0,0.010121125,0.06613,0.167875411,0.0,0.078965,14.62222222,0
0.760922793,0.381684059,0.0,0.0,0.015691582,0.070538,0.584070066,0.0,0.070434,19.39166667,0
0.726264748,0.195624403,0.0,0.0,0.050886238,-0.074816,0.342723256,0.0,-0.119044,119.0027778,0
0.514202431,0.109961087,0.0,0.0,0.005032549,0.061812,0.238460054,0.0,0.070699,10.07222222,0
0.57054102,0.0,0.0,0.0,0.001472691,0.041728,0.264104772,0.435832496,0.040649,1.35,0
0.546979555,0.164821846,0.0,0.0,0.054698758,0.037263,0.266936778,0.0,0.040362,8.411111111,0
0.0,0.0,0.0,0.0,0.028152969,0.151093,0.4685144,0.0,0.241068,0.086111111,0
0.467037362,0.128425637,0.0,0.0,0.025557883,0.089237,0.225965436,0.0,0.106281,7.544444444,0
